name	exactAddress	ambiance	signatureMenu	menuFeatures	positiveReviews	negativeReview	reviewLinks	waitingSystem	hasPlugs	parkingInfo	hasDecaf	isLargeCafe	isPetFriendly	comparisons	latitude	longitude
포이파이	경기 화성시 지산1길 26-1	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://www.hltv.org/news/44136/community-reacts-valve-overhaul-reloading|https://codereview.stackexchange.com/questions/302107/floating-point-powers-and-roots-to-integer-exponents|https://www.hltv.org/news/39138/m0nesy-claims-iem-dallas-mvp	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.2086591	127.111753
과일블럭	경기 성남시 중원구 광명로42번길 29	분위기 정보 없음	정보 없음	특징 정보 없음	다이어트할 때 좋은 과일은	부정적 리뷰 없음	https://namu.wiki/w/과일|https://m.blog.naver.com/daelim063/223394598233|https://wisdomgarden.tistory.com/entry/제철-과일-정리-월별-추천-과일-리스트	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.431236	127.1344174
AVEK CHERI 아벡쉐리	서울 용산구 이태원로 247	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://www.hindwi.org/search/all?q=jeevan+ke+mahaniya+ke+prati+logon+ki+astha+kyon+main+lagi+hai.|https://www.hindwi.org/search/kavita?q=jeevan+ke+mahaniya+ke+prati+logon+ki+astha+kyon+main+lagi+hai.|https://brainly.in/question/61865653	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.5369276	127.0002781
밀빛	서울 송파구 오금로16길 18	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://www.expedia.com.au/?msockid=0d3aa72ae29a627932aeb058e37d63cd|https://www.expedia.com/?msockid=0d3aa72ae29a627932aeb058e37d63cd|https://www.expedia.co.uk/?msockid=0d3aa72ae29a627932aeb058e37d63cd	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.510115	127.1080662
소질	경기 성남시 중원구 둔촌대로151번길 31	소질커피 실내는 아담하면서도 곳곳에 사장님의 감성이 느껴지는 소품들로 가득 차 있었어요 전체적으로 화이트와 우드톤이 어우러져 … Sep 5, 2024 · 중원구 성남동이라는 곳인데요	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://blog.naver.com/aren_areum/224253561166|https://lemonsage.tistory.com/entry/성남-모란-카페-소질ㅣ모란역-근처-뒷골목에-새로-생긴-귀여운-카페|https://polle.com/place/34qfjE/소질	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|소질커피 실내는 아담하면서도 곳곳에 ...	37.4296397	127.1322786
씨포케익	경기 화성시 기아자동차로 366	조용하게 맛난 음료와 빵 먹으며 바깥 국화화분들 보며 편안한 … NAVER 되었네요 씨포케익 네비치고 도착하고 보니 자주 지나다니며 보던 건물이었더라고요  …	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://m.blog.naver.com/sarang1002/223780813123|https://www.diningcode.com/profile.php?rid=O8BQQH6Qxspz|https://www.placeview.co.kr/id/MjExNTE3NTM1NCAg	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|조용하게 맛난 음료와 빵 먹으며 바깥...	37.0557246	126.7779717
태평동커피집	경기 성남시 수정구 모란로 87	이번 글에서는 성남 태평3구역 재개발 진행 상황 최근 거래 가격 분위기 투자 시 확인해야 할 … Nov 10, 2025 · 위치/면적 성남시 수정구 태평동 4580번지 일원, 124,989㎡	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://findby.co.kr/경기도/성남시-수정구/태평동|https://hanihp.tistory.com/65|https://blog.naver.com/hbro123/224070822686	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|이번 글에서는 성남 태평3구역 재개발...	37.4408327	127.1257948
초이베이크샵	경기 오산시 오산로 183-4	분위기 정보 없음	케이크	특징 정보 없음	리뷰 정보 없음	Feb 26, 2025 · 초이베이크샵 📌 경기 오산시 오산로 183-4 단독주택 📞 0507-877-3709 💡 영업 시간 매일 11:00~21:00 라스트 오더 20:30 모든 … 오산역 디저트 카페 초이베이크샵 ⓒ 글 / 사진 BINU 안녕하세요 비누입니다~ 오늘 저녁은 비가 솔솔 내리네용 오늘은 진짜 오래된 … 초베샵은 바스크 치즈케이크를 스무 번 넘게 배달시켜 먹은 진짜 단골이에요 매장이 오산천 근처에 있을 때도 단골이었는데 이사 가면서 …	https://blog.naver.com/0829_r2/223775146584|https://pf.kakao.com/_wnxoPG|https://www.diningcode.com/profile.php?rid=PPu0G40xV2Je	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.143397	127.0680055
러프러프 아뜰리에 안국	서울 종로구 북촌로4길 19	그래서 퇴근 후 … Mar 17, 2025 · 요즘 북촌, 안국 일대는 감성적인 카페들이 하나둘 생기면서 하나씩 가보는 재미가 쏠쏠합니다	케이크	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://m.blog.naver.com/byj1802/223976267812|https://pandarank.net/contents/69d3e0faf4b5ab89d02f6a5f|https://mogey22.tistory.com/entry/안국-카페-치즈케이크가-맛있는-감성-카페-러프러프-아뜰리에	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|그래서 퇴근 후 … Mar 17, 2...	37.5793976	126.9861826
도토리가든 안국점	서울 종로구 계동길 19-8	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://namu.wiki/w/도토리|http://dotoritv.com/|https://kangseng.tistory.com/entry/도토리-상수리-차이점-열매-구별-차이	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.5780996	126.9862903
어니언 안국	서울 종로구 계동길 5	Oct 27, 2025 · 오늘은 서울 종로에 위치한 감성 가득한 한옥카페, ‘어니언 안국’ 방문 후기를 들고 왔어요 💛 "어니언 안국" - 주소 : 서울 종로구 계동길 5 카페 어니언 - 영업시간 : 월-금 07:00 - 22:00 … 한눈에 보기 오후 10:00까지 영업 , 오전 7:00~오후 10:00 서울 종로구 계동길 5 웹사이트 +82 70-7543-2123 이 리스팅 정보 개선하기 Apr 6, 2023 · 어니언안국은 안국역에 위치한 큰 규모의 한옥 카페인데요, 카페 인테리어는 클래식한 한옥 분위기에 모던한 인테리어의 조화가 잘 어울렸고, 무엇보다도 빵이 정말 하나같이 다 맛있어서 단순히 SNS로 …	정보 없음	특징 정보 없음	Oct 27, 2025 · 오늘은 서울 종로에 위치한 감성 가득한 한옥카페, ‘어니언 안국’ 방문 후기를 들고 왔어요 💛 "어니언 안국" - 주소 : 서울 종로구 계동길 5 카페 어니언 - 영업시간 : 월-금 07:00 - 22:00 … 한눈에 보기 오후 10:00까지 영업 , 오전 7:00~오후 10:00 서울 종로구 계동길 5 웹사이트 +82 70-7543-2123 이 리스팅 정보 개선하기 Apr 6, 2023 · 어니언안국은 안국역에 위치한 큰 규모의 한옥 카페인데요, 카페 인테리어는 클래식한 한옥 분위기에 모던한 인테리어의 조화가 잘 어울렸고, 무엇보다도 빵이 정말 하나같이 다 맛있어서 단순히 SNS로 …	부정적 리뷰 없음	https://m.blog.naver.com/yeonilogg/224055737731|https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d17202019-Reviews-Onion_Anguk-Seoul.html|https://hyunvely619.tistory.com/entry/안국역-한옥카페-어니언안국-방문-후기-북촌-종로-핫플레이스-추천	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|Oct 27, 2025 · 오늘은 서...	37.5774607	126.9865244
정동문화사	대전 동구 창조2길 11	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	한 시간 정도 대기하니 필자의 구매 차례가 됐다	https://ghddlsdud.tistory.com/378|https://blog.naver.com/mummu_eat/224120470910|https://www.placeview.co.kr/id/MTg0NjYyOTgxNSAg	현장 대기 (웨이팅 있음)	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	36.3277079	127.4356228
땡큐베리머치	대전 중구 중교로 49	그럼 오늘 리뷰는 여기까지 하겠습니다	케이크	딸기도 싱싱하고 생크림이랑 너무 잘어울려요	땡큐베리머치는 케이크가 정말 맛있고 가격도 괜찮은 것 같아요|대흥동에 카페 갈 일이 있다면 땡큐베리머치 추천 드립니다	부정적 리뷰 없음	https://m.blog.naver.com/vumara/224036905543|https://yeahlife.tistory.com/418|https://www.diningcode.com/profile.php?rid=RSzXbUJ5BTrJ	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|그럼 오늘 리뷰는 여기까지 하겠습니다...	36.3259071	127.4251564
더힐846	경기 화성시 동탄대로 181	논산에서 15분 거리에 위치한 더힐 컨트리클럽은 자연 친화적인 골프코스로 아름다운 자연속에 동화되어 라운딩을 즐길 수 있으며, 계룡산의 아름다운 전경을 한눈에 볼 수 있는 최고의 … Mar 26, 2026 · ⛳ 방문 후기 논산에서 15분 거리, 연산 쪽 분위기를 지나 도착한 더힐CC	정보 없음	특징 정보 없음	논산에서 15분 거리에 위치한 더힐 컨트리클럽은 자연 친화적인 골프코스로 아름다운 자연속에 동화되어 라운딩을 즐길 수 있으며, 계룡산의 아름다운 전경을 한눈에 볼 수 있는 최고의 … Mar 26, 2026 · ⛳ 방문 후기 논산에서 15분 거리, 연산 쪽 분위기를 지나 도착한 더힐CC	부정적 리뷰 없음	https://thehill.co.kr/|https://loca.tigergds.com/Field?FieldId=AKG013|https://blog.naver.com/kn0320/224230224457	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|논산에서 15분 거리에 위치한 더힐 ...	37.170251	127.1049818
어서오슈	경기 성남시 수정구 탄리로 22	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://m.blog.naver.com/morgen52/223335799271|https://m.blog.naver.com/lsets/222297369008|https://www.korean.go.kr/front/onlineQna/onlineQnaView.do?mn_id=216&qna_seq=318600	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.4388715	127.1389843
마르케	서울 강남구 강남대로124길 5	1 14건 의 리뷰가 작성되었어요	케이크	특징 정보 없음	빵이 전반적으로 맛있습니다|매장이아늑해서 오래있기에도 편안해서 친구랑 좋은시간 보냈습니다|둥글레차님이 좋아합니다	매장이아늑해서 오래있기에도 편안해서 친구랑 좋은시간 보냈습니다	https://blog.naver.com/kms5101041/224307965202|https://quitch.tistory.com/241|https://www.diningcode.com/profile.php?rid=6mlp0IPtLN10	정보 없음	False	주차 불가	False	False	False	일반 카페|분위기|1 14건 의 리뷰가 작성되었어요...	37.5088585	127.0231079
베이커스트 브라운	서울 강남구 강남대로102길 21	강남역이랑 신논현역에서 도보로 10분도 걸리지 않아 접근성이 좋았고, 지하 1층과 지상 1~3층까지 쓰는 대형카페라 멀리서부터 눈에 … 강남에서 다양한 카페를 방문해보았지만 연인 또는 친구와 함께 다시 오고 싶은 카페는 한 손에 꼽을 정도로 많지는 않았는데요 최근 좋은 기회가 생겨 방문해 보았는데 다시 또 오고 싶은 생각이 들게 했던, 분위기와 인테리어도 …	정보 없음	특징 정보 없음	앞쪽엔 작게 봄, 가을 날좋을때 앉아서 … Aug 29, 2025 · 강남역 CGV 골목으로 올라가면 카페를 만나볼 수 있었어요|강남역이랑 신논현역에서 도보로 10분도 걸리지 않아 접근성이 좋았고, 지하 1층과 지상 1~3층까지 쓰는 대형카페라 멀리서부터 눈에 … 강남에서 다양한 카페를 방문해보았지만 연인 또는 친구와 함께 다시 오고 싶은 카페는 한 손에 꼽을 정도로 많지는 않았는데요 최근 좋은 기회가 생겨 방문해 보았는데 다시 또 오고 싶은 생각이 들게 했던, 분위기와 인테리어도 …	부정적 리뷰 없음	https://m.blog.naver.com/hemin_way/223187608098|https://ri0101nara.tistory.com/97|https://www.diningcode.com/profile.php?rid=TzhZwyGzQrrh	정보 없음	False	주차 정보 없음	False	True	False	일반 카페|분위기|강남역이랑 신논현역에서 도보로 10분...	37.5025035	127.0272434
고페르	경기 화성시 동탄순환대로12길 8	우드톤 인테리어에 깔끔한 테이블 배치	라떼	특징 정보 없음	… Mar 1, 2026 · 위치 경기도 화성시 동탄구 동탄순환대로 12길 8 시간 화 ~ 일 10:00 ~ 21:00 월요일 휴무 주차, 포장, 배달 가능 동탄 카페 고페르 동탄 산척동에 위치한 고페르 카페 매장 앞에서부터 아늑한 … 동탄 산척동, 소금빵이 맛있는 카페 "고페르" 조용하고 아늑한 분위기에 소금빵이 맛있는 베이커리 맛집 날씨가 너무 좋았던 주말, 남편과 산책하던 중 우연히 발견한 카페 고페르 다양한 종류의 소금빵에, …	부정적 리뷰 없음	https://m.blog.naver.com/rkdwlgmlzz/224135671328|https://m.blog.naver.com/leear98/224200085195|https://www.diningcode.com/profile.php?rid=vvk5aU2pSK3W	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|우드톤 인테리어에 깔끔한 테이블 배치...	37.1689423	127.1194036
흐그이므자	대전 중구 보문로 295	📝 간단 요약흑임자에서 유래한 이름의 대전 감성 카페 ‘흐그이므자’	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://m.blog.naver.com/aye1126/223914608030|https://www.diningcode.com/profile.php?rid=JxWAzcYwSZHE|https://yonolife.tistory.com/entry/🖤-대전-감성-카페-흐그이므자-귀여운-강아지와-함께하는-흑임자-디저트-천국	정보 없음	False	주차 정보 없음	False	False	True	일반 카페|분위기|📝 간단 요약흑임자에서 유래한 이름의...	36.3287556	127.42035
버터브루	경기 성남시 중원구 제일로63번길 14	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://music.apple.com/us/new|https://music.apple.com/de/new|https://music.apple.com/es/new	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.4323851	127.1342462
아이스걸크림보이 문정점	서울 송파구 법원로 128	동년 11월 26일 데뷔 싱글인 《Over U》 를 … Apr 30, 2026 · 근래엔 힙합 에서도 자주 쓴다	정보 없음	디지털 교육 자료와 AI 기반 학습 솔루션을 제공하는 아이스크림 플랫폼입니다	리뷰 정보 없음	부정적 리뷰 없음	https://www.i-scream.co.kr/|https://namu.wiki/w/아이스(아이돌)|https://namu.wiki/w/아이스	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|동년 11월 26일 데뷔 싱글인 《O...	37.4869252	127.1199664
웰로우	경기 성남시 중원구 성남대로1140번길 18	Mar 1, 2026 · 위치 웰로우 🍏 내돈내산 리뷰 입니다 🍏 [성남 - 모란역] 웰로우 (방문 날짜: 26	정보 없음	특징 정보 없음	그래서 검색하다가모란 버터떡 카페로 언급되는모란 웰로우 … 성남 모란 삼성서비스센터 1층에 볼일있어서 갔는데 대기시간이 있어서 커피 먹었어요~ 대기시간 긴디 커피한잔 마시기 좋네요 매장이 크고 삼성스토어도 있어서 구경도 가능 주차장 넓고 직원 친절하고 음료	그래서 검색하다가모란 버터떡 카페로 언급되는모란 웰로우 … 성남 모란 삼성서비스센터 1층에 볼일있어서 갔는데 대기시간이 있어서 커피 먹었어요~ 대기시간 긴디 커피한잔 마시기 좋네요 매장이 크고 삼성스토어도 있어서 구경도 가능 주차장 넓고 직원 친절하고 음료	https://m.blog.naver.com/aori_blog/224220254774|https://maljapark.com/entry/morans-buttertteok-cafe-wellow-review|https://www.diningcode.com/profile.php?rid=BQPbd0KIFaz5	현장 대기 (웨이팅 있음)	False	주차 가능	False	False	False	일반 카페|분위기|Mar 1, 2026 · 위치 웰로우...	37.4316269	127.1313797
멜리플리	경기 성남시 중원구 성남대로1139번길 10-4	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://www.douyin.com/|https://apps.microsoft.com/detail/xp89lwzp0p39nj?hl=zh-cn&gl=CN|https://apps.apple.com/cn/app/抖音-douyin/id1142110895?l=en-GB	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.4316995	127.1276876
니드스윗	서울 송파구 백제고분로45길 22-1	분위기 정보 없음	아메리카노	가격대는 좀 있지만 건강한 글루텐프리 디저트도 파셔서 좋았어요 ㅎㅎ	가격대는 좀 있지만 건강한 글루텐프리 디저트도 파셔서 좋았어요 ㅎㅎ	Aug 25, 2023 · 디저트카페 '니드스윗'을 소개하려고 합니다😆 사실 이날은 폭염주의보라 날이 너무 더워서 밥 먹은 식당에서 가까운곳으로 찾은건데 카페입구부터 너무 마음에 들어서 외관에 보고 한눈에 … 송리단길에서 카페 웨이팅하다 지쳐서 돌아다니다가 발견한 오아시스같은 곳이에요	https://m.blog.naver.com/hyeja_0_/223192699182|https://www.diningcode.com/profile.php?rid=y3X1GM4ECR5u|https://j-triple.tistory.com/entry/송리단길-신상-디저트-카페-니드스윗-송파잠실-디저트-맛집-추천	현장 대기 (웨이팅 있음)	False	주차 정보 없음	True	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.5101196	127.1092183
로텐바우	경기 화성시 왕배산1길 19	분위기 정보 없음	정보 없음	특징 정보 없음	오픈런 … 1,630 Followers, 467 Following, 828 Posts - RÖTENBAU (로텐바우) (@cafe_rotenbau) on Instagram: "좋은 재료로 커피와 빵을 만드는 카페 입니다	부정적 리뷰 없음	https://m.blog.naver.com/kej_jjing/224014260852|https://www.instagram.com/cafe_rotenbau/|https://www.siksinhot.com/P/1104391	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.180645	127.1242273
카페,정순	경기 성남시 중원구 제일로35번길 37	분위기 정보 없음	케이크	특징 정보 없음	커플 손님들도 많았다 카페정순 내부에 테이블이 많지는 않지만 그래도 대화하기 불편하지 않은 좌석 배치여서 좋았고 손님들 가시자마자 바로 테이블도 청소해주셔서 깔끔하게 먹을 수 있었다 케이크맛집 … Feb 23, 2026 · 대형견까지 가능,목줄착용,주소:경기 성남시 중원구 제일로35번길 37 1층 May 30, 2022 · 쌀케이크 후기 카페, 정순 위치 : 성남시 중원구 제일로 35번길 37 운영 (월요일 휴무) - 화~토 12:00~21:00 - 일요일 12:00~18:00 평소에 디저트, 특히 케이크류를 너무 좋아하는 편인데 …	부정적 리뷰 없음	https://blog.naver.com/momo__young/223782225288|https://peton.me/bbs/board.php?bo_table=addPlace&wr_id=229465|https://bloo-ming.tistory.com/entry/쌀케이크-맛집-카페-정순-모란역-디저트-카페	정보 없음	False	주차 정보 없음	False	True	False	일반 카페|특징|정보 부족으로 비교 어려움	37.4314482	127.1327558
프랭크커핀바 동탄점	경기 화성시 동탄순환대로5길 19	조용히 사색하기 좋은 곳이에요	라떼	프랭크 커피는 프랭크커핀바의 시그니처 크림라떼 메뉴 입니다	산책 후 가볍게 들르기 좋은 동선입니다|조용히 사색하기 좋은 곳이에요|남친이나 저나 항상 마시던거만 마시는데 이날은 시그니처가 땡겨서 먹었는데 너무 맛있어서 다음에또 방문하기로했어요 케이크, 음료 너무 …	부정적 리뷰 없음	https://m.blog.naver.com/sonny_315/224102865195|https://m.blog.naver.com/summerishot_/223986849746|https://www.diningcode.com/profile.php?rid=UwLjhVI10E6Q	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|조용히 사색하기 좋은 곳이에요...	37.1664548	127.0995573
조앤도슨 연남본점	서울 마포구 동교로41길 31	Feb 17, 2026 · 먹는 분위기 같아서 아들이랑 가기	스콘	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://m.blog.naver.com/ttuttuchu/223669567769|https://m.blog.naver.com/sallyslaw12/224185865317|https://blog.naver.com/koakssong/224184806599	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|Feb 17, 2026 · 먹는 분위...	37.5636521	126.9232497
버터맨션	경기 수원시 팔달구 화서문로 41	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://www.microsoft.com/en-us|https://account.microsoft.com/account|https://myaccount.microsoft.com/	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.2853234	127.0125143
리프	경기 화성시 동탄순환대로14길 82-3	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://zhidao.baidu.com/question/694735574849032932.html|https://www.zhihu.com/question/1982105068225467846|https://zhidao.baidu.com/question/446234753107524324.html	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.1698991	127.1198035
뵈르	경기 화성시 동탄치동천로2길 4-18	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://support.google.com/meet/answer/12387350?hl=en&co=GENIE.Platform=Desktop|https://support.google.com/meet/?hl=en|https://support.google.com/meet/answer/9302870?hl=en&co=GENIE.Platform=Desktop	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.202664	127.1253856
레밍스	서울 송파구 석촌호수로 268	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://namu.wiki/w/레밍즈|https://www.youtube.com/watch?v=igogfFYfhv0|https://best-bk.tistory.com/260	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.509534	127.105689
그레이스그래니	경기 오산시 오산대역로132번길 36	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://namu.wiki/w/그레이스|https://www.grace-cc.co.kr/index|https://smile12.tistory.com/entry/넷플릭스-그레이스-줄거리-결말-후기-해석	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.1692589	127.0597513
카페 유일무이 동탄호수공원점	경기 화성시 동탄순환대로5길 5-18	조용히 사색하기 좋은 곳이에요	크로플	직접 구워내는 100% 수제 디저트라고 해요	밤치즈 케이크와 뽀또치즈 꾸덕바도 넘넘 추천|좋아할 수 밖에 없어요|조용히 사색하기 좋은 곳이에요	케이크 비싸긴하지만 맛있었어요 ㅎㅎ 동탄 호수공원 송동 카페 바스크 치즈케익 맛집	https://m.blog.naver.com/jiin9985/224019037976|https://www.diningcode.com/profile.php?rid=AX6h0OuhpNBD|https://mom-mom.net/travel/places/661346c92ae35a55af87a7af	정보 없음	False	주차 가능	False	False	False	일반 카페|분위기|조용히 사색하기 좋은 곳이에요...	37.1660992	127.0994958
리프커피 수원권선점	경기 수원시 권선구 권광로56번길 28	분위기 정보 없음	아메리카노	ㅎ 수원 권선동 카페 리프커피는 건강을 생각하는 커피전문점이라 그런지 모든 메뉴가 크게 달지 않고 담백함이 위주였던 것 같아요 돼지바 스무디도 초코 가득해서 엄청 달줄 알았는데 … 아인슈페너 (더치 아메리카노 + 크림) 다크초코렛과 견과류의 달고 고소한 풍미를 가진 원두로 내린 콜드브루가 베이스 입니다	리뷰 정보 없음	부정적 리뷰 없음	https://m.blog.naver.com/PostView.naver?blogId=maandda&logNo=224268132093|https://m.blog.naver.com/camtono_/224172487448|https://www.diningcode.com/profile.php?rid=GvAe0IOgwVaV	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.2525156	127.0299526
위크위크	경기 수원시 권선구 권중로56번길 11	오늘은 수원 권선동의 조용하고 감성 가득한 디저트 맛집, '위크위크' 방문 후기를 들고 왔습니다	라떼	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://pf.kakao.com/_LHxfKb|https://polle.com/eat9_6/posts/1697|https://www.siksinhot.com/P/1708963	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|오늘은 수원 권선동의 조용하고 감성 ...	37.2526833	127.0306846
베이크백	부산 동구 초량중로 53	📍 부산역 베이크백 위치 & 첫인상 부산역 근처 골목 쪽에 자리한 베이크백은 처음엔 조용해 보이지만, 문을 열고 들어가면 고소한 버터 향이 바로 느껴진다	정보 없음	특징 정보 없음	매장은 크지 않지만 정돈이 잘 되어 있고 빵 진열도 깔끔해서 보기 좋다|전에 한 번 선물받고 너무 맛있어서 기억해뒀다가 부산 여행 기념으로 방문했습니다|맛이 굉장히 여러개있는데 나머지는 그냥 그랬고 밤들어간 밤투스와 일반 플레인이 제일 맛있었어요 … Sep 13, 2025 · 부산역에서 가까운 베이크백 카페	부정적 리뷰 없음	https://blog.naver.com/mis0park/224121517038|https://www.diningcode.com/profile.php?rid=vYGBFSYXAden|https://virus880.tistory.com/82	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|분위기|📍 부산역 베이크백 위치 & 첫인상 ...	35.1168026	129.038094
인터랙트with글루텐프리	서울 강남구 강남대로118길 16	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://interactcorp.co.kr/|https://www.interact.kr/kr/index.php|https://www.rotary.org/ko/get-involved/interact-clubs	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.5064785	127.0248785
베통 성수	서울 성동구 연무장7가길 8	34건의 리뷰	소금빵	특징 정보 없음	SNS에서 소금빵으로 워낙 유명해서 기대 반, 궁금증 반으로 방문했는데 … Jun 2, 2025 · 마침 성수동 갈 일이 생겨서 몇 개 포장하려고 들렀는데 사람 줄이 엄청났어요 오후 1시 무렵 포장 웨이팅은 없이 바로 들어갈 수 있었고취식하는 줄은 1-2팀 꾸준히 생기더라구요얼마나 기다려야 하냐고 … Apr 17, 2025 · 서울특별시 성동구 연무장7가길 8 단독, 베통 성수 - 소금빵이 엄청 맛있는 성수 카페	SNS에서 소금빵으로 워낙 유명해서 기대 반, 궁금증 반으로 방문했는데 … Jun 2, 2025 · 마침 성수동 갈 일이 생겨서 몇 개 포장하려고 들렀는데 사람 줄이 엄청났어요 오후 1시 무렵 포장 웨이팅은 없이 바로 들어갈 수 있었고취식하는 줄은 1-2팀 꾸준히 생기더라구요얼마나 기다려야 하냐고 … Apr 17, 2025 · 서울특별시 성동구 연무장7가길 8 단독, 베통 성수 - 소금빵이 엄청 맛있는 성수 카페	https://m.blog.naver.com/daiso_dailylife/224259329727|https://realej.tistory.com/229|https://mom-mom.net/travel/places/6563ef25467df1e41ea53ae9	현장 대기 (웨이팅 있음)	False	주차 정보 없음	False	False	False	일반 카페|분위기|34건의 리뷰...	37.5429356	127.0552214
키에리	서울 용산구 이태원로26길 16-8	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://ifms.uk.gov.in/|https://ifms.uk.gov.in/e-chalan/elogin.aspx|https://ifms.uk.gov.in/Login.aspx	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.5333702	126.9931885
111 OCIC	서울 송파구 백제고분로41길 31	분위기 정보 없음	정보 없음	특징 정보 없음	리뷰 정보 없음	부정적 리뷰 없음	https://namu.wiki/w/111|https://bustrain.kr/citybus/14216|https://kin.naver.com/qna/detail.naver?d1id=1&dirId=107&docId=447159084	정보 없음	False	주차 정보 없음	False	False	False	일반 카페|특징|정보 부족으로 비교 어려움	37.5084378	127.1065067
